file_path,label
data\processed\Mystery mystery\217_seg001.wav,Mystery mystery
data\processed\Cuculus micropterus\46_seg011.wav,Cuculus micropterus
data\processed\Mystery mystery\62_seg005.wav,Mystery mystery
data\processed\Pnoepyga pusilla\23_seg015.wav,Pnoepyga pusilla
data\processed\Rimator malacoptilus\3_seg024.wav,Rimator malacoptilus
data\processed\Mystery mystery\115_seg013.wav,Mystery mystery
data\processed\Pnoepyga pusilla\19_seg006.wav,Pnoepyga pusilla
data\processed\Cuculus micropterus\8_seg020.wav,Cuculus micropterus
data\processed\Mystery mystery\231_seg009.wav,Mystery mystery
data\processed\noise\Glaucidium_cuculoides__17__seg001.wav,noise
data\processed\Cuculus micropterus\43_seg004.wav,Cuculus micropterus
data\processed\Rimator malacoptilus\14_seg010.wav,Rimator malacoptilus
data\processed\noise\Mystery_mystery__34__seg020.wav,noise
data\processed\Cyornis poliogenys\7_seg005.wav,Cyornis poliogenys
data\processed\Mystery mystery\128_seg014.wav,Mystery mystery
data\processed\Sturnia malabarica\3_seg002.wav,Sturnia malabarica
data\processed\Mystery mystery\425_seg001.wav,Mystery mystery
data\processed\Pnoepyga pusilla\5_seg011.wav,Pnoepyga pusilla
data\processed\Ixobrychus cinnamomeus\4_seg007.wav,Ixobrychus cinnamomeus
data\processed\Cyornis unicolor\11_seg002.wav,Cyornis unicolor
data\processed\Glaucidium cuculoides\1_seg005.wav,Glaucidium cuculoides
data\processed\Pluvialis squatarola\2_seg003.wav,Pluvialis squatarola
data\processed\Mystery mystery\38_seg011.wav,Mystery mystery
data\processed\noise\Mystery_mystery__234__seg008.wav,noise
data\processed\Chloropsis\14_seg004.wav,Chloropsis
data\processed\Chloropsis\14_seg098.wav,Chloropsis
data\processed\Locustella davidi\5_seg000.wav,Locustella davidi
data\processed\Cuculus micropterus\45_seg006.wav,Cuculus micropterus
data\processed\Pellorneum ruficeps\90_seg007.wav,Pellorneum ruficeps
data\processed\Centropus andamanensis\12_seg000.wav,Centropus andamanensis
data\processed\Lanius tephronotus\2_seg007.wav,Lanius tephronotus
data\processed\Todiramphus chloris\4_seg004.wav,Todiramphus chloris
data\processed\Mystery mystery\410_seg010.wav,Mystery mystery
data\processed\Centropus andamanensis\15_seg013.wav,Centropus andamanensis
data\processed\Psilopogon lineatus\16_seg002.wav,Psilopogon lineatus
data\processed\noise\Liocichla_phoenicea__9__seg015.wav,noise
data\processed\Mystery mystery\313_seg000.wav,Mystery mystery
data\processed\Acridotheres fuscus\6_seg000.wav,Acridotheres fuscus
data\processed\noise\Pellorneum_ruficeps__86__seg058.wav,noise
data\processed\Centropus andamanensis\1_seg019.wav,Centropus andamanensis
data\processed\Mystery mystery\146_seg001.wav,Mystery mystery
data\processed\Cuculus micropterus\50_seg000.wav,Cuculus micropterus
data\processed\Mystery mystery\336_seg012.wav,Mystery mystery
data\processed\noise\Mystery_mystery__17__seg026.wav,noise
data\processed\Mystery mystery\274_seg003.wav,Mystery mystery
data\processed\noise\Psittacula_eupatria__5__seg012.wav,noise
data\processed\noise\Dicrurus_andamanensis__18__seg002.wav,noise
data\processed\Arborophila torqueola\32_seg020.wav,Arborophila torqueola
data\processed\Mystery mystery\371_seg005.wav,Mystery mystery
data\processed\Cyornis magnirostris\3_seg005.wav,Cyornis magnirostris
data\processed\Mystery mystery\410_seg018.wav,Mystery mystery
data\processed\noise\Sphenocichla_humei__23__seg009.wav,noise
data\processed\Mystery mystery\5_seg012.wav,Mystery mystery
data\processed\Chelidorhynx hypoxanthus\13_seg003.wav,Chelidorhynx hypoxanthus
data\processed\Cyornis concretus\2_seg004.wav,Cyornis concretus
data\processed\Mystery mystery\19_seg073.wav,Mystery mystery
data\processed\Centropus andamanensis\7_seg004.wav,Centropus andamanensis
data\processed\Mystery mystery\38_seg024.wav,Mystery mystery
data\processed\Pnoepyga pusilla\1_seg019.wav,Pnoepyga pusilla
data\processed\Chloropsis jerdoni\1_seg011.wav,Chloropsis jerdoni
data\processed\Mystery mystery\9_seg012.wav,Mystery mystery
data\processed\Chelidorhynx hypoxanthus\14_seg012.wav,Chelidorhynx hypoxanthus
data\processed\Mystery mystery\337_seg013.wav,Mystery mystery
data\processed\Cyornis magnirostris\6_seg026.wav,Cyornis magnirostris
data\processed\Phylloscopus inornatus\5_seg005.wav,Phylloscopus inornatus
data\processed\Pellorneum ruficeps\90_seg005.wav,Pellorneum ruficeps
data\processed\noise\Mystery_mystery__38__seg030.wav,noise
data\processed\Halcyon coromanda\3_seg001.wav,Halcyon coromanda
data\processed\Centropus andamanensis\16_seg005.wav,Centropus andamanensis
data\processed\Rimator malacoptilus\9_seg009.wav,Rimator malacoptilus
data\processed\Pnoepyga pusilla\17_seg012.wav,Pnoepyga pusilla
data\processed\Pellorneum ruficeps\93_seg014.wav,Pellorneum ruficeps
data\processed\Mystery mystery\107_seg000.wav,Mystery mystery
data\processed\Mystery mystery\378_seg004.wav,Mystery mystery
data\processed\Mystery mystery\312_seg001.wav,Mystery mystery
data\processed\Mystery mystery\336_seg045.wav,Mystery mystery
data\processed\noise\Loriculus_vernalis__10__seg004.wav,noise
data\processed\Pellorneum ruficeps\76_seg015.wav,Pellorneum ruficeps
data\processed\Cyornis concretus\2_seg003.wav,Cyornis concretus
data\processed\Cyornis poliogenys\4_seg001.wav,Cyornis poliogenys
data\processed\Pellorneum ruficeps\75_seg015.wav,Pellorneum ruficeps
data\processed\Mystery mystery\195_seg018.wav,Mystery mystery
data\processed\Pellorneum ruficeps\18_seg000.wav,Pellorneum ruficeps
data\processed\Mystery mystery\87_seg003.wav,Mystery mystery
data\processed\Sphenocichla humei\32_seg012.wav,Sphenocichla humei
data\processed\Chelidorhynx hypoxanthus\9_seg000.wav,Chelidorhynx hypoxanthus
data\processed\Dicrurus andamanensis\10_seg008.wav,Dicrurus andamanensis
data\processed\Cyornis unicolor\24_seg004.wav,Cyornis unicolor
data\processed\Mystery mystery\414_seg016.wav,Mystery mystery
data\processed\Cuculus micropterus\8_seg042.wav,Cuculus micropterus
data\processed\Glaucidium cuculoides\31_seg039.wav,Glaucidium cuculoides
data\processed\Mystery mystery\410_seg012.wav,Mystery mystery
data\processed\Pnoepyga pusilla\23_seg003.wav,Pnoepyga pusilla
data\processed\Cuculus micropterus\57_seg001.wav,Cuculus micropterus
data\processed\Pellorneum ruficeps\8_seg019.wav,Pellorneum ruficeps
data\processed\Arborophila torqueola\8_seg026.wav,Arborophila torqueola
data\processed\Pellorneum ruficeps\25_seg007.wav,Pellorneum ruficeps
data\processed\Psilopogon lineatus\13_seg002.wav,Psilopogon lineatus
data\processed\Rimator malacoptilus\11_seg002.wav,Rimator malacoptilus
data\processed\Chrysococcyx maculatus\2_seg005.wav,Chrysococcyx maculatus
data\processed\Pellorneum ruficeps\75_seg019.wav,Pellorneum ruficeps
data\processed\Mystery mystery\42_seg009.wav,Mystery mystery
data\processed\Mystery mystery\433_seg035.wav,Mystery mystery
data\processed\Cyornis poliogenys\16_seg011.wav,Cyornis poliogenys
data\processed\Pomatorhinus ruficollis\32_seg013.wav,Pomatorhinus ruficollis
data\processed\Phylloscopus forresti\4_seg004.wav,Phylloscopus forresti
data\processed\noise\Pellorneum_ruficeps__86__seg029.wav,noise
data\processed\Iole cacharensis\6_seg000.wav,Iole cacharensis
data\processed\Cuculus micropterus\57_seg004.wav,Cuculus micropterus
data\processed\Mystery mystery\325_seg024.wav,Mystery mystery
data\processed\Mystery mystery\19_seg015.wav,Mystery mystery
data\processed\Mystery mystery\363_seg000.wav,Mystery mystery
data\processed\Chloropsis jerdoni\10_seg005.wav,Chloropsis jerdoni
data\processed\Chelidorhynx hypoxanthus\10_seg006.wav,Chelidorhynx hypoxanthus
data\processed\Mystery mystery\117_seg010.wav,Mystery mystery
data\processed\Mystery mystery\336_seg061.wav,Mystery mystery
data\processed\Cuculus micropterus\61_seg004.wav,Cuculus micropterus
data\processed\Mystery mystery\86_seg007.wav,Mystery mystery
data\processed\Alcippe cinerea\2_seg008.wav,Alcippe cinerea
data\processed\Mystery mystery\4_seg001.wav,Mystery mystery
data\processed\Argya longirostris\4_seg000.wav,Argya longirostris
data\processed\Pomatorhinus ruficollis\17_seg010.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\257_seg008.wav,Mystery mystery
data\processed\Mystery mystery\271_seg009.wav,Mystery mystery
data\processed\Chloropsis jerdoni\6_seg020.wav,Chloropsis jerdoni
data\processed\Mystery mystery\195_seg003.wav,Mystery mystery
data\processed\Mystery mystery\307_seg015.wav,Mystery mystery
data\processed\Mystery mystery\350_seg000.wav,Mystery mystery
data\processed\Cyornis concretus\1_seg008.wav,Cyornis concretus
data\processed\Mystery mystery\43_seg000.wav,Mystery mystery
data\processed\Mystery mystery\155_seg000.wav,Mystery mystery
data\processed\Todiramphus chloris\4_seg003.wav,Todiramphus chloris
data\processed\Mystery mystery\336_seg081.wav,Mystery mystery
data\processed\Cyornis poliogenys\2_seg006.wav,Cyornis poliogenys
data\processed\Mystery mystery\332_seg052.wav,Mystery mystery
data\processed\Mystery mystery\171_seg001.wav,Mystery mystery
data\processed\Mystery mystery\371_seg014.wav,Mystery mystery
data\processed\Dicrurus andamanensis\10_seg018.wav,Dicrurus andamanensis
data\processed\Loriculus vernalis\27_seg000.wav,Loriculus vernalis
data\processed\Arachnothera magna\8_seg003.wav,Arachnothera magna
data\processed\Macronus gularis\17_seg025.wav,Macronus gularis
data\processed\Argya longirostris\11_seg005.wav,Argya longirostris
data\processed\Acridotheres fuscus\4_seg010.wav,Acridotheres fuscus
data\processed\Mystery mystery\71_seg002.wav,Mystery mystery
data\processed\Arborophila torqueola\9_seg008.wav,Arborophila torqueola
data\processed\Arborophila torqueola\12_seg017.wav,Arborophila torqueola
data\processed\Sphenocichla humei\40_seg000.wav,Sphenocichla humei
data\processed\Arborophila torqueola\8_seg000.wav,Arborophila torqueola
data\processed\noise\Spelaeornis_oatesi__3__seg019.wav,noise
data\processed\Mystery mystery\371_seg007.wav,Mystery mystery
data\processed\Dicaeum chrysorrheum\1_seg003.wav,Dicaeum chrysorrheum
data\processed\Mystery mystery\306_seg006.wav,Mystery mystery
data\processed\Rimator malacoptilus\8_seg000.wav,Rimator malacoptilus
data\processed\Sturnia malabarica\14_seg006.wav,Sturnia malabarica
data\processed\Cyornis unicolor\27_seg000.wav,Cyornis unicolor
data\processed\Arachnothera magna\8_seg010.wav,Arachnothera magna
data\processed\Mystery mystery\336_seg033.wav,Mystery mystery
data\processed\Glaucidium cuculoides\31_seg055.wav,Glaucidium cuculoides
data\processed\Todiramphus chloris\20_seg000.wav,Todiramphus chloris
data\processed\Cyornis unicolor\10_seg013.wav,Cyornis unicolor
data\processed\Psilopogon lineatus\11_seg009.wav,Psilopogon lineatus
data\processed\Mystery mystery\261_seg009.wav,Mystery mystery
data\processed\Cyornis unicolor\9_seg007.wav,Cyornis unicolor
data\processed\noise\Alcippe_cinerea__18__seg010.wav,noise
data\processed\Pomatorhinus ruficollis\38_seg005.wav,Pomatorhinus ruficollis
data\processed\noise\Psittacula_eupatria__22__seg006.wav,noise
data\processed\Mystery mystery\47_seg002.wav,Mystery mystery
data\processed\Mystery mystery\330_seg001.wav,Mystery mystery
data\processed\Mystery mystery\226_seg000.wav,Mystery mystery
data\processed\Pnoepyga pusilla\22_seg011.wav,Pnoepyga pusilla
data\processed\Pellorneum ruficeps\26_seg015.wav,Pellorneum ruficeps
data\processed\Mystery mystery\116_seg020.wav,Mystery mystery
data\processed\Mystery mystery\297_seg010.wav,Mystery mystery
data\processed\Pellorneum ruficeps\91_seg000.wav,Pellorneum ruficeps
data\processed\Cyornis poliogenys\3_seg000.wav,Cyornis poliogenys
data\processed\Arborophila torqueola\25_seg001.wav,Arborophila torqueola
data\processed\Cuculus micropterus\47_seg002.wav,Cuculus micropterus
data\processed\noise\Chloropsis__14__seg110.wav,noise
data\processed\Mystery mystery\309_seg011.wav,Mystery mystery
data\processed\Psilopogon lineatus\13_seg011.wav,Psilopogon lineatus
data\processed\Mystery mystery\336_seg013.wav,Mystery mystery
data\processed\Mystery mystery\8_seg000.wav,Mystery mystery
data\processed\Stachyridopsis ambigua\4_seg003.wav,Stachyridopsis ambigua
data\processed\Chelidorhynx hypoxanthus\1_seg004.wav,Chelidorhynx hypoxanthus
data\processed\Cyornis unicolor\27_seg003.wav,Cyornis unicolor
data\processed\Mystery mystery\118_seg007.wav,Mystery mystery
data\processed\noise\Cyornis_magnirostris__5__seg016.wav,noise
data\processed\Cyornis poliogenys\16_seg008.wav,Cyornis poliogenys
data\processed\Arborophila torqueola\5_seg003.wav,Arborophila torqueola
data\processed\Mystery mystery\267_seg011.wav,Mystery mystery
data\processed\Pellorneum ruficeps\89_seg007.wav,Pellorneum ruficeps
data\processed\noise\Mystery_mystery__39__seg033.wav,noise
data\processed\Mystery mystery\19_seg026.wav,Mystery mystery
data\processed\noise\Pellorneum_ruficeps__74__seg035.wav,noise
data\processed\Sturnia malabarica\11_seg001.wav,Sturnia malabarica
data\processed\Chelidorhynx hypoxanthus\5_seg002.wav,Chelidorhynx hypoxanthus
data\processed\Arborophila torqueola\1_seg003.wav,Arborophila torqueola
data\processed\Mystery mystery\95_seg002.wav,Mystery mystery
data\processed\Chloropsis jerdoni\6_seg008.wav,Chloropsis jerdoni
data\processed\Cypsiurus balasiensis\7_seg004.wav,Cypsiurus balasiensis
data\processed\Cyornis unicolor\8_seg005.wav,Cyornis unicolor
data\processed\Alcippe cinerea\23_seg001.wav,Alcippe cinerea
data\processed\Alcippe cinerea\13_seg000.wav,Alcippe cinerea
data\processed\Halcyon coromanda\6_seg001.wav,Halcyon coromanda
data\processed\Cyornis unicolor\16_seg026.wav,Cyornis unicolor
data\processed\noise\Mystery_mystery__369__seg014.wav,noise
data\processed\Cyornis unicolor\4_seg015.wav,Cyornis unicolor
data\processed\Phylloscopus forresti\3_seg010.wav,Phylloscopus forresti
data\processed\Arborophila torqueola\2_seg031.wav,Arborophila torqueola
data\processed\Dicrurus andamanensis\7_seg009.wav,Dicrurus andamanensis
data\processed\Mystery mystery\303_seg000.wav,Mystery mystery
data\processed\Arborophila torqueola\13_seg017.wav,Arborophila torqueola
data\processed\Pomatorhinus ruficollis\1_seg016.wav,Pomatorhinus ruficollis
data\processed\Dicaeum cruentatum\1_seg013.wav,Dicaeum cruentatum
data\processed\Cyornis poliogenys\6_seg001.wav,Cyornis poliogenys
data\processed\noise\Mystery_mystery__325__seg059.wav,noise
data\processed\Psilopogon lineatus\6_seg001.wav,Psilopogon lineatus
data\processed\noise\Cyornis_poliogenys__18__seg009.wav,noise
data\processed\Mystery mystery\414_seg023.wav,Mystery mystery
data\processed\Chelidorhynx hypoxanthus\12_seg006.wav,Chelidorhynx hypoxanthus
data\processed\noise\Psittacula_eupatria__5__seg014.wav,noise
data\processed\Mystery mystery\362_seg003.wav,Mystery mystery
data\processed\Arborophila torqueola\28_seg030.wav,Arborophila torqueola
data\processed\noise\Pellorneum_ruficeps__75__seg006.wav,noise
data\processed\Alcippe cinerea\3_seg003.wav,Alcippe cinerea
data\processed\Cyornis unicolor\23_seg002.wav,Cyornis unicolor
data\processed\Psilopogon lineatus\10_seg012.wav,Psilopogon lineatus
data\processed\Mystery mystery\327_seg029.wav,Mystery mystery
data\processed\Cyornis unicolor\1_seg013.wav,Cyornis unicolor
data\processed\Cuculus micropterus\38_seg002.wav,Cuculus micropterus
data\processed\Cyornis unicolor\15_seg002.wav,Cyornis unicolor
data\processed\noise\Cyornis_magnirostris__6__seg002.wav,noise
data\processed\Mystery mystery\1_seg000.wav,Mystery mystery
data\processed\Alcippe cinerea\3_seg015.wav,Alcippe cinerea
data\processed\Mystery mystery\41_seg010.wav,Mystery mystery
data\processed\Centropus andamanensis\15_seg017.wav,Centropus andamanensis
data\processed\Sturnia malabarica\8_seg002.wav,Sturnia malabarica
data\processed\Mystery mystery\336_seg011.wav,Mystery mystery
data\processed\Pnoepyga pusilla\12_seg005.wav,Pnoepyga pusilla
data\processed\Mystery mystery\77_seg003.wav,Mystery mystery
data\processed\Mystery mystery\410_seg022.wav,Mystery mystery
data\processed\Mystery mystery\325_seg052.wav,Mystery mystery
data\processed\Loriculus vernalis\27_seg008.wav,Loriculus vernalis
data\processed\Psilopogon lineatus\21_seg010.wav,Psilopogon lineatus
data\processed\Mystery mystery\36_seg001.wav,Mystery mystery
data\processed\Centropus andamanensis\15_seg001.wav,Centropus andamanensis
data\processed\Mystery mystery\377_seg004.wav,Mystery mystery
data\processed\Mystery mystery\240_seg006.wav,Mystery mystery
data\processed\Mystery mystery\4_seg002.wav,Mystery mystery
data\processed\Mystery mystery\408_seg001.wav,Mystery mystery
data\processed\Psittacula eupatria\25_seg011.wav,Psittacula eupatria
data\processed\noise\Pellorneum_ruficeps__86__seg020.wav,noise
data\processed\Arborophila torqueola\13_seg005.wav,Arborophila torqueola
data\processed\Loriculus vernalis\27_seg029.wav,Loriculus vernalis
data\processed\Todiramphus chloris\3_seg004.wav,Todiramphus chloris
data\processed\Mystery mystery\425_seg003.wav,Mystery mystery
data\processed\Sphenocichla humei\39_seg001.wav,Sphenocichla humei
data\processed\Mystery mystery\325_seg054.wav,Mystery mystery
data\processed\Pellorneum ruficeps\74_seg069.wav,Pellorneum ruficeps
data\processed\Phylloscopus subaffinis\2_seg000.wav,Phylloscopus subaffinis
data\processed\Glaucidium cuculoides\32_seg001.wav,Glaucidium cuculoides
data\processed\Pellorneum ruficeps\97_seg005.wav,Pellorneum ruficeps
data\processed\Mystery mystery\93_seg016.wav,Mystery mystery
data\processed\Dicrurus andamanensis\2_seg000.wav,Dicrurus andamanensis
data\processed\Mystery mystery\407_seg001.wav,Mystery mystery
data\processed\Acridotheres fuscus\14_seg001.wav,Acridotheres fuscus
data\processed\Pellorneum ruficeps\50_seg010.wav,Pellorneum ruficeps
data\processed\Loriculus vernalis\27_seg005.wav,Loriculus vernalis
data\processed\Mystery mystery\300_seg048.wav,Mystery mystery
